ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,SiteNumber,tbl_ShinerSubstrate_Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2014Sept09,2014,9/9/2014 0:00:00,9/10/2014 0:00:00,TAPRShiner2014Sep10,2014,9/10/2014 0:00:00,9/10/2014 0:00:00,,main,5,2014,0,3,4,3,3,3,3,0,0,-999
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,8/30/2015 0:00:00,,main,1,2015,0,2,2,2,2,3,5,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,8/30/2015 0:00:00,,main,2,2015,0,2,2,2,3,4,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,8/30/2015 0:00:00,,main,3,2015,0,2,2,2,3,4,4,2,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,8/30/2015 0:00:00,,main,4,2015,3,3,3,2,2,4,3,0,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,8/30/2015 0:00:00,,main,5,2015,2,2,3,3,3,4,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2016Aug31,2016,8/31/2016 0:00:00,9/2/2016 0:00:00,TAPRShiner2016Sep01,2016,9/1/2016 0:00:00,9/1/2016 0:00:00,,main,1,2016,0,1,2,1,2,3,5,0,1,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2016Aug31,2016,8/31/2016 0:00:00,9/2/2016 0:00:00,TAPRShiner2016Sep01,2016,9/1/2016 0:00:00,9/1/2016 0:00:00,,main,2,2016,0,1,2,1,2,1,6,2,1,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2016Aug31,2016,8/31/2016 0:00:00,9/2/2016 0:00:00,TAPRShiner2016Sep01,2016,9/1/2016 0:00:00,9/1/2016 0:00:00,,main,3,2016,1,2,3,2,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2016Aug31,2016,8/31/2016 0:00:00,9/2/2016 0:00:00,TAPRShiner2016Sep01,2016,9/1/2016 0:00:00,9/1/2016 0:00:00,,main,4,2016,2,1,5,2,3,3,1,0,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2016Aug31,2016,8/31/2016 0:00:00,9/2/2016 0:00:00,TAPRShiner2016Sep01,2016,9/1/2016 0:00:00,9/1/2016 0:00:00,,main,5,2016,0,1,2,1,2,3,4,3,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2017Sep05,2017,9/5/2017 0:00:00,9/6/2017 0:00:00,TAPRShiner2017Sep06,2017,9/6/2017 0:00:00,9/6/2017 0:00:00,,main,1,2017,0,1,2,2,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2017Sep05,2017,9/5/2017 0:00:00,9/6/2017 0:00:00,TAPRShiner2017Sep06,2017,9/6/2017 0:00:00,9/6/2017 0:00:00,,main,2,2017,2,2,3,2,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2017Sep05,2017,9/5/2017 0:00:00,9/6/2017 0:00:00,TAPRShiner2017Sep06,2017,9/6/2017 0:00:00,9/6/2017 0:00:00,,main,3,2017,1,1,2,2,4,5,3,0,0,1
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2017Sep05,2017,9/5/2017 0:00:00,9/6/2017 0:00:00,TAPRShiner2017Sep06,2017,9/6/2017 0:00:00,9/6/2017 0:00:00,,main,4,2017,3,2,2,1,4,4,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2017Sep05,2017,9/5/2017 0:00:00,9/6/2017 0:00:00,TAPRShiner2017Sep06,2017,9/6/2017 0:00:00,9/6/2017 0:00:00,,main,5,2017,4,2,4,1,2,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/4/2018 0:00:00,Reach 1 Middle: no fish from sites 1 & 2; Reach 1 Lower: very low water levels,main,1,2018,2,2,2,3,4,3,3,0,4,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/4/2018 0:00:00,Reach 1 Middle: no fish from sites 1 & 2; Reach 1 Lower: very low water levels,main,2,2018,2,2,2,2,2,0,3,0,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/4/2018 0:00:00,Reach 1 Middle: no fish from sites 1 & 2; Reach 1 Lower: very low water levels,main,3,2018,2,3,4,3,3,0,2,3,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/4/2018 0:00:00,Reach 1 Middle: no fish from sites 1 & 2; Reach 1 Lower: very low water levels,main,4,2018,2,4,3,3,3,3,2,0,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/11/2019 0:00:00,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/10/2019 0:00:00,,main,1,2019,2,3,3,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/11/2019 0:00:00,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/10/2019 0:00:00,,main,2,2019,2,3,2,2,3,4,4,0,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/11/2019 0:00:00,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/10/2019 0:00:00,,main,3,2019,2,2,3,2,2,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/11/2019 0:00:00,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/10/2019 0:00:00,,main,4,2019,2,3,3,2,2,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/11/2019 0:00:00,TAPRShiner2019Sep10,2019,9/10/2019 0:00:00,9/10/2019 0:00:00,,main,5,2019,3,3,4,2,2,2,2,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/7/2021 0:00:00,Streams low. Rained ~5 inches 3 days prior to sampling; suspect water levels were much lower 3 days earlier.,main,1,2021,0,3,3,3,4,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/7/2021 0:00:00,Streams low. Rained ~5 inches 3 days prior to sampling; suspect water levels were much lower 3 days earlier.,main,2,2021,3,2,3,3,4,4,3,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/7/2021 0:00:00,Streams low. Rained ~5 inches 3 days prior to sampling; suspect water levels were much lower 3 days earlier.,main,3,2021,4,2,4,3,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/7/2021 0:00:00,Streams low. Rained ~5 inches 3 days prior to sampling; suspect water levels were much lower 3 days earlier.,main,4,2021,5,2,3,2,2,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/17/2022 0:00:00,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/16/2022 0:00:00,Water levels very low at 23 Middle site,main,1,2022,2,2,3,3,4,4,3,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/17/2022 0:00:00,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/16/2022 0:00:00,Water levels very low at 23 Middle site,main,2,2022,2,2,2,2,3,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/17/2022 0:00:00,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/16/2022 0:00:00,Water levels very low at 23 Middle site,main,3,2022,5,4,2,2,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,1,mainstem,Pasture Name: West Traps,Creek 1 - Middle,,Chase,,TAPRMID01,,,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/17/2022 0:00:00,TAPRShiner2022Aug16,2022,8/16/2022 0:00:00,8/16/2022 0:00:00,Water levels very low at 23 Middle site,main,4,2022,3,3,2,0,2,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct12,2001,10/12/2001 0:00:00,10/12/2001 0:00:00,,main,1,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct12,2001,10/12/2001 0:00:00,10/12/2001 0:00:00,,main,2,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct12,2001,10/12/2001 0:00:00,10/12/2001 0:00:00,,main,3,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct12,2001,10/12/2001 0:00:00,10/12/2001 0:00:00,,main,4,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct12,2001,10/12/2001 0:00:00,10/12/2001 0:00:00,,main,5,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,2002,10/5/2002 0:00:00,10/5/2002 0:00:00,,main,1,2002,0,1,6,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct05,2002,10/5/2002 0:00:00,10/5/2002 0:00:00,,main,2,2002,0,0,6,0,2,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,1,2003,1,1,4,0,3,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,2,2003,2,1,6,0,1,1,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,3,2003,1,2,6,0,1,2,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,4,2003,2,3,5,0,2,2,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct09,2003,10/9/2003 0:00:00,10/9/2003 0:00:00,,main,5,2003,3,3,3,0,3,2,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,1,2004,2,2,2,0,1,1,3,1,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,2,2004,3,2,3,0,1,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,3,2004,5,2,3,0,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,4,2004,5,2,3,0,1,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct05,2004,10/5/2004 0:00:00,10/5/2004 0:00:00,,main,5,2004,3,2,3,1,2,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,1,2005,0,2,1,1,2,2,2,5,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,2,2005,0,1,1,1,3,3,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,3,2005,0,2,6,1,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,4,2005,0,2,6,1,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01upper,1,mainstem,Pasture Name: Windmill,Creek 1 - Upper,,Chase,,TAPRUPP01,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,5,2005,0,2,6,1,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,8/28/2001 0:00:00,,main,1,2001,0,0,0,0,0,0,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,8/28/2001 0:00:00,,main,2,2001,0,0,0,0,0,0,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,8/28/2001 0:00:00,,main,3,2001,0,0,0,0,0,0,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct02,2002,10/2/2002 0:00:00,10/2/2002 0:00:00,,main,1,2002,0,1,2,2,1,3,4,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/6/2003 0:00:00,,main,1,2003,4,1,3,1,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/6/2003 0:00:00,,main,2,2003,3,2,4,0,3,1,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/6/2003 0:00:00,,main,3,2003,6,1,4,0,1,1,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/6/2003 0:00:00,,main,4,2003,4,2,3,0,2,1,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/6/2003 0:00:00,,main,5,2003,2,1,4,0,1,2,5,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/4/2004 0:00:00,,main,1,2004,2,1,2,1,2,3,5,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/3/2005 0:00:00,,main,1,2005,1,1,3,2,3,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/3/2005 0:00:00,,main,2,2005,1,1,5,1,3,3,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/3/2005 0:00:00,,main,3,2005,1,1,5,1,1,1,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner02lower,2,mainstem,Pasture Name: Brome,Creek 2 - Lower,,Chase,,TAPRLOW02,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/3/2005 0:00:00,,main,4,2005,1,1,5,1,3,2,4,2,0,0
