ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,ChannelTypeDescr,SiteNumber,TransectNumber,SampleLocation,SampleLocationDescr,ChannelUnit,ChannelUnitDescr,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,WentworthSubstrateDescr,WentworthMidpoint,Embeddedness,EmbedCanCoverDescrb,ECC_MidpoinValueb,CanopyCover,EmbedCanCoverDescr,ECC_MidpoinValue,Comment
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,3.70,36,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,The channel that contains the majority of flow,3,3,M,Middle,RI,Riffle,N/A,1.20,3,0.29,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,2.20,18,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,2.80,14,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,3.10,15,0.04,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,4.10,18,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,3,1,M,Middle,RI,Riffle,N/A,3.80,2,0.21,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,3.50,16,0.03,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,5,1,M,Middle,RI,Riffle,N/A,1.10,6,0.49,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,4.20,16,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,4.70,34,-0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,3,2,M,Middle,RI,Riffle,N/A,4.30,5,0.09,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,3.70,14,0.03,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,5,2,M,Middle,RI,Riffle,N/A,0.90,7,0.31,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,3.70,22,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,5.20,38,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,3,3,M,Middle,RI,Riffle,N/A,2.30,6,0.07,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,3.80,20,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,The channel that contains the majority of flow,5,3,M,Middle,RI,Riffle,N/A,0.80,10,0.16,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,4.00,10,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,2,1,M,Middle,RI,Riffle,N/A,3.20,4,0.15,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,3,1,M,Middle,RU,Run/Race,N/A,3.50,13,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,4,1,M,Middle,RU,Run/Race,N/A,2.00,6,0.08,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,6.00,18,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,4.50,24,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,2,2,M,Middle,RI,Riffle,N/A,2.30,10,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,3,2,M,Middle,RU,Run/Race,N/A,3.50,12,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,4,2,M,Middle,RU,Run/Race,N/A,3.20,10,0.07,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,6.00,16,-0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,5.50,32,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,2,3,M,Middle,RI,Riffle,N/A,2.40,8,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,3,3,M,Middle,RU,Run/Race,N/A,3.50,15,0.07,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,4,3,M,Middle,RU,Run/Race,N/A,3.60,10,0.07,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2015Aug30,2015,8/30/2015 0:00:00,9/2/2015 0:00:00,TAPRShiner2015Sep01,9/1/2015 0:00:00,9/1/2015 0:00:00,,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,5.00,22,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,4.00,8,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,2.60,26,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,3.50,12,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,4.80,6,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,3.70,12,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,2.20,14,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,3.40,22,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,4.60,16,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,3.20,24,0.03,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,2.70,12,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,1.90,14,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2018Sep04,2018,9/4/2018 0:00:00,9/7/2018 0:00:00,TAPRShiner2018Sep06,9/6/2018 0:00:00,9/6/2018 0:00:00,,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,4.90,6,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,2.90,14,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,2.90,20,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,3.00,8,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,2.80,12,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,5.20,12,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,2.50,24,-0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big. formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2021Sep07,2021,9/7/2021 0:00:00,9/10/2021 0:00:00,TAPRShiner2021Sep08,9/8/2021 0:00:00,9/8/2021 0:00:00,Streams low. Rained ~5 inches 4 days prior to sampling. Suspect streams much lower 4 days previous.,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,2.40,18,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
