ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Wilson's Creek,WICR12,1,2008-05-22 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,2
Wilson's Creek,WICR12,1,2008-05-22 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,23.1 - 38.0 cm,1
Wilson's Creek,WICR12,1,2012-06-01 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,1
Wilson's Creek,WICR12,1,2012-06-01 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,1.1 - 2.5 cm,3
Wilson's Creek,WICR12,1,2012-06-01 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,2.6 - 8.0 cm,5
Wilson's Creek,WICR12,1,2012-06-01 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,8.1 - 15.0 cm,2
Wilson's Creek,WICR12,1,2012-06-01 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,2
Wilson's Creek,WICR12,1,2012-06-01 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Wilson's Creek,WICR12,1,2016-05-19 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,1
Wilson's Creek,WICR12,1,2016-05-19 00:00:00.000,QUVE,Fagaceae,black oak,Quercus velutina,1.1 - 2.5 cm,1
Wilson's Creek,WICR12,1,2016-05-19 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Wilson's Creek,WICR12,1,2016-05-19 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,1
Wilson's Creek,WICR12,1,2020-06-09 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,2.6 - 8.0 cm,1
Wilson's Creek,WICR12,1,2020-06-09 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,23.1 - 38.0 cm,1
Wilson's Creek,WICR12,1,2020-06-09 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,2.6 - 8.0 cm,4
Wilson's Creek,WICR12,1,2020-06-09 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,2.6 - 8.0 cm,1
Wilson's Creek,WICR12,1,2020-06-09 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,2
Wilson's Creek,WICR12,1,2020-06-09 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,23.1 - 38.0 cm,1
Wilson's Creek,WICR14,1,2008-05-20 00:00:00.000,RHUS,Anacardiaceae,sumac,Rhus spp,< 1.0 cm,15
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,1
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,2
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,1.1 - 2.5 cm,2
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,2
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,VIPR,Caprifoliaceae,blackhaw,Viburnum prunifolium,1.1 - 2.5 cm,1
Wilson's Creek,WICR15,1,2008-05-22 00:00:00.000,VIPR,Caprifoliaceae,blackhaw,Viburnum prunifolium,2.6 - 8.0 cm,2
Wilson's Creek,WICR15,1,2012-06-01 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Wilson's Creek,WICR15,1,2012-06-01 00:00:00.000,EUAL13,Celastraceae,burningbush,Euonymus alatus,1.1 - 2.5 cm,3
Wilson's Creek,WICR15,1,2012-06-01 00:00:00.000,EUAL13,Celastraceae,burningbush,Euonymus alatus,2.6 - 8.0 cm,3
Wilson's Creek,WICR15,1,2012-06-01 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,1
Wilson's Creek,WICR15,1,2012-06-01 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Wilson's Creek,WICR15,1,2012-06-01 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,1.1 - 2.5 cm,1
Wilson's Creek,WICR15,1,2012-06-01 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,2
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,8.1 - 15.0 cm,1
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,2
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,1
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,1.1 - 2.5 cm,1
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,VIPR,Caprifoliaceae,blackhaw,Viburnum prunifolium,1.1 - 2.5 cm,1
Wilson's Creek,WICR15,1,2016-05-19 00:00:00.000,VIPR,Caprifoliaceae,blackhaw,Viburnum prunifolium,2.6 - 8.0 cm,4
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,FRAXI,Oleaceae,ash,Fraxinus spp,2.6 - 8.0 cm,1
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,1.1 - 2.5 cm,1
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,8.1 - 15.0 cm,1
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,15.1 - 23.0 cm,1
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,JUGLA,Juglandaceae,walnuts,Juglans,23.1 - 38.0 cm,2
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,2.6 - 8.0 cm,3
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,8.1 - 15.0 cm,1
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Wilson's Creek,WICR15,1,2020-06-09 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
Wilson's Creek,WICR16,1,2008-05-20 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,< 1.0 cm,1
Wilson's Creek,WICR16,1,2008-05-20 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,8.1 - 15.0 cm,1
Wilson's Creek,WICR16,1,2008-05-20 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,< 1.0 cm,5
Wilson's Creek,WICR16,1,2008-05-20 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,1.1 - 2.5 cm,6
Wilson's Creek,WICR16,1,2008-05-20 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,2.6 - 8.0 cm,36
Wilson's Creek,WICR16,1,2008-05-20 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,2
Wilson's Creek,WICR16,1,2008-05-20 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,7
Wilson's Creek,WICR16,1,2012-05-30 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,< 1.0 cm,20
Wilson's Creek,WICR16,1,2012-05-30 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,2.6 - 8.0 cm,8
Wilson's Creek,WICR16,1,2012-05-30 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,1.1 - 2.5 cm,4
Wilson's Creek,WICR16,1,2012-05-30 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,8.1 - 15.0 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,1.1 - 2.5 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,MORU2,Moraceae,red mulberry,Morus rubra,8.1 - 15.0 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,< 1.0 cm,6
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,1.1 - 2.5 cm,11
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,2.6 - 8.0 cm,6
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,PRAM,Rosaceae,American plum,Prunus americana,8.1 - 15.0 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,PRSE2,Rosaceae,black cherry,Prunus serotina,15.1 - 23.0 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,QUVE,Fagaceae,black oak,Quercus velutina,1.1 - 2.5 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,QUVE,Fagaceae,black oak,Quercus velutina,8.1 - 15.0 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,8
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,6
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,ZAAM,Rutaceae,common prickly ash,Zanthoxylum americanum,< 1.0 cm,1
Wilson's Creek,WICR16,1,2016-05-20 00:00:00.000,ZAAM,Rutaceae,common prickly ash,Zanthoxylum americanum,1.1 - 2.5 cm,2
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,FRAXI,Oleaceae,ash,Fraxinus spp,1.1 - 2.5 cm,1
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,2.6 - 8.0 cm,2
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,JUNIP,Cupressaceae,juniper,Juniperus spp,8.1 - 15.0 cm,1
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,8.1 - 15.0 cm,1
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,PRUNU,Rosaceae,plum,Prunus spp,15.1 - 23.0 cm,1
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,2.6 - 8.0 cm,2
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Wilson's Creek,WICR16,1,2020-06-10 00:00:00.000,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Wilson's Creek,WICR19,1,2008-05-21 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Wilson's Creek,WICR19,1,2008-05-21 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,2.6 - 8.0 cm,1
Wilson's Creek,WICR19,1,2008-05-21 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,15.1 - 23.0 cm,2
Wilson's Creek,WICR19,1,2008-05-21 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,1.1 - 2.5 cm,2
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,1.1 - 2.5 cm,1
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,2.6 - 8.0 cm,1
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,8.1 - 15.0 cm,2
Wilson's Creek,WICR19,1,2012-05-31 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,1
Wilson's Creek,WICR19,1,2016-05-19 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,1
Wilson's Creek,WICR19,1,2016-05-19 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Wilson's Creek,WICR19,1,2016-05-19 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Wilson's Creek,WICR19,1,2016-05-19 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,1.1 - 2.5 cm,1
Wilson's Creek,WICR19,1,2016-05-19 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,8.1 - 15.0 cm,1
Wilson's Creek,WICR19,1,2016-05-19 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,15.1 - 23.0 cm,2
Wilson's Creek,WICR19,1,2016-05-19 00:00:00.000,ULRU,Ulmaceae,slippery elm,Ulmus rubra,8.1 - 15.0 cm,1
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,1.1 - 2.5 cm,3
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,5
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,FRAXI,Oleaceae,ash,Fraxinus spp,1.1 - 2.5 cm,2
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,2.6 - 8.0 cm,2
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,8.1 - 15.0 cm,1
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,15.1 - 23.0 cm,2
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
Wilson's Creek,WICR19,1,2020-06-10 00:00:00.000,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
Wilson's Creek,WICR2,1,2008-05-20 00:00:00.000,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Wilson's Creek,WICR2,1,2008-05-20 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Wilson's Creek,WICR2,1,2008-05-20 00:00:00.000,QUVE,Fagaceae,black oak,Quercus velutina,23.1 - 38.0 cm,1
Wilson's Creek,WICR2,1,2008-05-20 00:00:00.000,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,7
Wilson's Creek,WICR2,1,2012-05-31 00:00:00.000,JUNI,Juglandaceae,black walnut,Juglans nigra,2.6 - 8.0 cm,1
Wilson's Creek,WICR2,1,2012-05-31 00:00:00.000,MAPO,Moraceae,osage orange,Maclura pomifera,2.6 - 8.0 cm,3
Wilson's Creek,WICR2,1,2012-05-31 00:00:00.000,QUMU,Fagaceae,chinkapin oak,Quercus muehlenbergii,2.6 - 8.0 cm,3
Wilson's Creek,WICR2,1,2012-05-31 00:00:00.000,QUSH,Fagaceae,Shumard's oak,Quercus shumardii,15.1 - 23.0 cm,1
Wilson's Creek,WICR2,1,2012-05-31 00:00:00.000,QUVE,Fagaceae,black oak,Quercus velutina,1.1 - 2.5 cm,1
Wilson's Creek,WICR2,1,2012-05-31 00:00:00.000,QUVE,Fagaceae,black oak,Quercus velutina,2.6 - 8.0 cm,1
Wilson's Creek,WICR2,1,2012-05-31 00:00:00.000,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,3
