Plot,EventDate,SubPlot
TAPR135,May 30 2001,2
TAPR135,Jun 13 2002,3
TAPR135,May 23 2005,3
TAPR135,May 30 2001,3
TAPR135,Jun 13 2002,4
TAPR135,May 23 2005,4
TAPR135,May 30 2001,4
TAPR136,Jun  3 2008,1
TAPR136,Jun 11 2001,1
TAPR136,May 13 2014,1
TAPR136,May 15 2010,1
TAPR136,May 21 2002,1
TAPR136,May 23 2018,1
TAPR136,Jun 11 2001,2
TAPR136,May 21 2002,2
TAPR136,Jun 11 2001,3
TAPR136,May 21 2002,3
TAPR136,Jun 11 2001,4
TAPR136,May 21 2002,4
TAPR137,Jun  3 2008,1
TAPR137,Jun 11 2001,1
TAPR137,May 13 2014,1
TAPR137,May 14 2004,1
TAPR137,May 14 2010,1
TAPR137,May 16 2006,1
TAPR137,May 20 2007,1
TAPR137,May 23 2018,1
TAPR137,May 24 2005,1
TAPR137,May 31 2002,1
TAPR137,Jun 11 2001,2
TAPR137,May 14 2004,2
TAPR137,May 16 2006,2
TAPR137,May 24 2005,2
TAPR137,May 31 2002,2
TAPR137,Jun 11 2001,3
TAPR137,May 14 2004,3
TAPR137,May 16 2006,3
TAPR137,May 24 2005,3
TAPR137,May 31 2002,3
TAPR137,Jun 11 2001,4
TAPR137,May 14 2004,4
TAPR137,May 16 2006,4
TAPR137,May 24 2005,4
TAPR137,May 31 2002,4
TAPR138,Jun  1 2001,1
TAPR138,Jun 14 2002,1
TAPR138,May 16 2014,1
TAPR138,May 18 2010,1
TAPR138,May 22 2018,1
TAPR138,May 23 2005,1
TAPR138,Jun  1 2001,2
TAPR138,Jun 14 2002,2
TAPR138,May 23 2005,2
TAPR138,Jun  1 2001,3
TAPR138,Jun 14 2002,3
TAPR138,May 23 2005,3
TAPR138,Jun  1 2001,4
TAPR138,Jun 14 2002,4
TAPR138,May 23 2005,4
TAPR139,Jun  8 2001,1
TAPR139,Jun  8 2008,1
TAPR139,Jun 13 2002,1
TAPR139,May 16 2014,1
TAPR139,May 17 2006,1
TAPR139,May 18 2010,1
TAPR139,May 19 2007,1
TAPR139,May 22 2018,1
TAPR139,May 23 2005,1
TAPR139,May 26 2004,1
TAPR139,Jun  8 2001,2
TAPR139,Jun 13 2002,2
TAPR139,May 17 2006,2
TAPR139,May 23 2005,2
TAPR139,May 26 2004,2
TAPR139,Jun  8 2001,3
TAPR139,Jun 13 2002,3
TAPR139,May 17 2006,3
TAPR139,May 23 2005,3
TAPR139,May 26 2004,3
TAPR139,Jun  8 2001,4
TAPR139,Jun 13 2002,4
TAPR139,May 17 2006,4
TAPR139,May 23 2005,4
TAPR139,May 26 2004,4
TAPR14,Jun  4 2001,1
TAPR14,Jun  4 2002,1
TAPR14,May 19 2014,1
TAPR14,May 21 2010,1
TAPR14,May 22 2006,1
TAPR14,May 26 2018,1
TAPR14,Jun  4 2001,2
TAPR14,Jun  4 2002,2
TAPR14,May 22 2006,2
TAPR14,Jun  4 2001,3
TAPR14,Jun  4 2002,3
TAPR14,May 22 2006,3
TAPR14,Jun  4 2001,4
TAPR14,Jun  4 2002,4
TAPR14,May 22 2006,4
TAPR140,Jun  3 2008,1
TAPR140,Jun 10 2001,1
TAPR140,May 13 2014,1
TAPR140,May 15 2010,1
TAPR140,May 23 2018,1
TAPR140,May 31 2002,1
TAPR140,Jun 10 2001,2
TAPR140,May 31 2002,2
TAPR140,Jun 10 2001,3
TAPR140,May 31 2002,3
TAPR140,Jun 10 2001,4
TAPR140,May 31 2002,4
TAPR141,Jun 11 2001,1
TAPR141,May 13 2014,1
TAPR141,May 14 2010,1
TAPR141,May 16 2006,1
TAPR141,May 23 2002,1
TAPR141,May 23 2018,1
TAPR141,Jun 11 2001,2
TAPR141,May 16 2006,2
TAPR141,May 23 2002,2
TAPR141,Jun 11 2001,3
TAPR141,May 16 2006,3
TAPR141,May 23 2002,3
TAPR141,Jun 11 2001,4
TAPR141,May 16 2006,4
TAPR141,May 23 2002,4
TAPR142,Jun  8 2001,1
TAPR142,Jun  8 2008,1
TAPR142,Jun 19 2002,1
TAPR142,May 16 2014,1
TAPR142,May 18 2010,1
TAPR142,May 22 2018,1
TAPR142,Jun  8 2001,2
TAPR142,Jun 19 2002,2
TAPR142,Jun  8 2001,3
TAPR142,Jun 19 2002,3
TAPR142,Jun  8 2001,4
TAPR142,Jun 19 2002,4
TAPR143,Jun  8 2008,1
TAPR143,Jun 13 2002,1
TAPR143,May 16 2014,1
TAPR143,May 17 2006,1
TAPR143,May 18 2010,1
TAPR143,May 19 2007,1
TAPR143,May 21 2018,1
TAPR143,May 23 2005,1
TAPR143,May 26 2004,1
TAPR143,May 30 2001,1
TAPR143,Jun 13 2002,2
TAPR143,May 17 2006,2
TAPR143,May 23 2005,2
TAPR143,May 26 2004,2
TAPR143,May 30 2001,2
TAPR143,Jun 13 2002,3
TAPR143,May 17 2006,3
TAPR143,May 23 2005,3
TAPR143,May 26 2004,3
TAPR143,May 30 2001,3
TAPR143,Jun 13 2002,4
TAPR143,May 17 2006,4
TAPR143,May 23 2005,4
TAPR143,May 26 2004,4
TAPR143,May 30 2001,4
TAPR144,Jun 10 2001,1
TAPR144,May 12 2010,1
TAPR144,May 13 2014,1
TAPR144,May 17 2007,1
TAPR144,May 21 2002,1
TAPR144,May 23 2018,1
TAPR144,Jun 10 2001,2
TAPR144,May 21 2002,2
TAPR144,Jun 10 2001,3
TAPR144,May 21 2002,3
TAPR144,Jun 10 2001,4
TAPR144,May 21 2002,4
TAPR145,Jun 11 2001,1
TAPR145,May 13 2014,1
TAPR145,May 14 2010,1
TAPR145,May 23 2018,1
TAPR145,May 24 2005,1
TAPR145,May 31 2002,1
TAPR145,Jun 11 2001,2
TAPR145,May 24 2005,2
TAPR145,May 31 2002,2
TAPR145,Jun 11 2001,3
TAPR145,May 24 2005,3
TAPR145,May 31 2002,3
TAPR145,Jun 11 2001,4
TAPR145,May 24 2005,4
TAPR145,May 31 2002,4
TAPR146,Jun  8 2001,1
TAPR146,May 13 2014,1
TAPR146,May 14 2010,1
TAPR146,May 20 2007,1
TAPR146,May 23 2002,1
TAPR146,May 23 2018,1
TAPR146,Jun  8 2001,2
TAPR146,May 23 2002,2
TAPR146,Jun  8 2001,3
TAPR146,May 23 2002,3
TAPR146,Jun  8 2001,4
TAPR146,May 23 2002,4
TAPR147,Jun  9 2001,1
TAPR147,Jun 14 2002,1
TAPR147,May 16 2004,1
TAPR147,May 16 2014,1
TAPR147,May 17 2006,1
TAPR147,May 22 2018,1
TAPR147,May 23 2005,1
TAPR147,May 23 2010,1
TAPR147,Jun  9 2001,2
TAPR147,Jun 14 2002,2
TAPR147,May 16 2004,2
TAPR147,May 17 2006,2
TAPR147,May 23 2005,2
TAPR147,Jun  9 2001,3
TAPR147,Jun 14 2002,3
TAPR147,May 16 2004,3
TAPR147,May 17 2006,3
TAPR147,May 23 2005,3
TAPR147,Jun  9 2001,4
TAPR147,Jun 14 2002,4
TAPR147,May 16 2004,4
TAPR147,May 17 2006,4
TAPR147,May 23 2005,4
TAPR148,Jun  1 2001,1
TAPR148,Jun  8 2008,1
TAPR148,Jun 20 2002,1
TAPR148,May 16 2014,1
TAPR148,May 17 2006,1
TAPR148,May 18 2010,1
TAPR148,May 22 2018,1
TAPR148,May 23 2005,1
TAPR148,May 26 2004,1
TAPR148,Jun  1 2001,2
TAPR148,Jun 20 2002,2
TAPR148,May 17 2006,2
TAPR148,May 23 2005,2
TAPR148,May 26 2004,2
TAPR148,Jun  1 2001,3
TAPR148,Jun 20 2002,3
TAPR148,May 17 2006,3
TAPR148,May 23 2005,3
TAPR148,May 26 2004,3
TAPR148,Jun  1 2001,4
TAPR148,Jun 20 2002,4
TAPR148,May 17 2006,4
TAPR148,May 23 2005,4
TAPR148,May 26 2004,4
TAPR149,Jun 13 2002,1
TAPR149,May 16 2014,1
TAPR149,May 18 2010,1
TAPR149,May 19 2007,1
TAPR149,May 22 2018,1
TAPR149,May 30 2001,1
TAPR149,Jun 13 2002,2
TAPR149,May 30 2001,2
TAPR149,Jun 13 2002,3
TAPR149,May 30 2001,3
TAPR149,Jun 13 2002,4
TAPR149,May 30 2001,4
TAPR15,Jun  3 2002,1
TAPR15,Jun  5 2001,1
TAPR15,May 19 2010,1
TAPR15,May 19 2014,1
TAPR15,May 25 2004,1
TAPR15,May 25 2018,1
TAPR15,Jun  3 2002,2
TAPR15,Jun  5 2001,2
TAPR15,May 25 2004,2
TAPR15,Jun  3 2002,3
TAPR15,Jun  5 2001,3
TAPR15,May 25 2004,3
TAPR15,Jun  3 2002,4
TAPR15,Jun  5 2001,4
TAPR15,May 25 2004,4
TAPR150,Jun 11 2001,1
TAPR150,May 13 2014,1
TAPR150,May 15 2010,1
TAPR150,May 23 2018,1
TAPR150,May 24 2005,1
TAPR150,May 31 2002,1
TAPR150,Jun 11 2001,2
TAPR150,May 24 2005,2
TAPR150,May 31 2002,2
TAPR150,Jun 11 2001,3
TAPR150,May 24 2005,3
TAPR150,May 31 2002,3
TAPR150,Jun 11 2001,4
TAPR150,May 24 2005,4
TAPR150,May 31 2002,4
TAPR151,Jun  3 2008,1
TAPR151,Jun 11 2001,1
TAPR151,May 13 2014,1
TAPR151,May 14 2010,1
TAPR151,May 23 2002,1
TAPR151,May 23 2018,1
TAPR151,Jun 11 2001,2
TAPR151,May 23 2002,2
TAPR151,Jun 11 2001,3
TAPR151,May 23 2002,3
TAPR151,Jun 11 2001,4
TAPR151,May 23 2002,4
TAPR152,Jun  1 2001,1
TAPR152,Jun  8 2008,1
TAPR152,Jun 20 2002,1
TAPR152,May 16 2014,1
TAPR152,May 18 2010,1
TAPR152,May 22 2018,1
TAPR152,Jun  1 2001,2
TAPR152,Jun 20 2002,2
TAPR152,Jun  1 2001,3
TAPR152,Jun 20 2002,3
TAPR152,Jun  1 2001,4
TAPR152,Jun 20 2002,4
TAPR153,Jun  8 2001,1
TAPR153,Jun 13 2002,1
TAPR153,May 16 2014,1
TAPR153,May 18 2010,1
TAPR153,May 22 2018,1
TAPR153,May 23 2005,1
TAPR153,Jun  8 2001,2
TAPR153,Jun 13 2002,2
TAPR153,May 23 2005,2
TAPR153,Jun  8 2001,3
TAPR153,Jun 13 2002,3
TAPR153,May 23 2005,3
TAPR153,Jun  8 2001,4
TAPR153,Jun 13 2002,4
TAPR153,May 23 2005,4
TAPR154,Jun 10 2001,1
TAPR154,May 12 2004,1
TAPR154,May 13 2014,1
TAPR154,May 15 2010,1
TAPR154,May 23 2018,1
TAPR154,May 31 2002,1
TAPR154,Jun 10 2001,2
TAPR154,May 12 2004,2
TAPR154,May 31 2002,2
TAPR154,Jun 10 2001,3
TAPR154,May 12 2004,3
TAPR154,May 31 2002,3
TAPR154,Jun 10 2001,4
TAPR154,May 12 2004,4
TAPR154,May 31 2002,4
TAPR155,Jun  3 2008,1
TAPR155,Jun 11 2001,1
TAPR155,May 13 2014,1
TAPR155,May 14 2004,1
TAPR155,May 14 2010,1
TAPR155,May 16 2006,1
TAPR155,May 20 2007,1
TAPR155,May 23 2002,1
TAPR155,May 23 2018,1
TAPR155,May 24 2005,1
TAPR155,Jun 11 2001,2
TAPR155,May 14 2004,2
TAPR155,May 16 2006,2
TAPR155,May 23 2002,2
TAPR155,May 24 2005,2
TAPR155,Jun 11 2001,3
TAPR155,May 14 2004,3
TAPR155,May 16 2006,3
TAPR155,May 23 2002,3
TAPR155,May 24 2005,3
TAPR155,Jun 11 2001,4
TAPR155,May 14 2004,4
TAPR155,May 16 2006,4
TAPR155,May 23 2002,4
TAPR155,May 24 2005,4
TAPR156,Jun  8 2001,1
TAPR156,Jun 19 2002,1
TAPR156,May 16 2014,1
TAPR156,May 18 2010,1
TAPR156,May 22 2018,1
TAPR156,Jun  8 2001,2
TAPR156,Jun 19 2002,2
TAPR156,Jun  8 2001,3
TAPR156,Jun 19 2002,3
TAPR156,Jun  8 2001,4
TAPR156,Jun 19 2002,4
TAPR157,Jun 13 2002,1
TAPR157,May 16 2014,1
TAPR157,May 18 2010,1
TAPR157,May 22 2018,1
TAPR157,May 26 2004,1
TAPR157,May 30 2001,1
TAPR157,Jun 13 2002,2
TAPR157,May 26 2004,2
TAPR157,May 30 2001,2
TAPR157,Jun 13 2002,3
TAPR157,May 26 2004,3
TAPR157,May 30 2001,3
TAPR157,Jun 13 2002,4
TAPR157,May 26 2004,4
TAPR157,May 30 2001,4
TAPR158,Jun  8 2001,1
TAPR158,May 13 2014,1
TAPR158,May 14 2010,1
TAPR158,May 23 2002,1
TAPR158,May 23 2018,1
TAPR158,May 24 2005,1
TAPR158,Jun  8 2001,2
TAPR158,May 23 2002,2
TAPR158,May 24 2005,2
TAPR158,Jun  8 2001,3
TAPR158,May 23 2002,3
TAPR158,May 24 2005,3
TAPR158,Jun  8 2001,4
TAPR158,May 23 2002,4
TAPR158,May 24 2005,4
TAPR159,Jun  4 2008,1
TAPR159,May 19 2005,1
TAPR159,May 20 2006,1
TAPR159,May 20 2014,1
TAPR159,May 21 2007,1
TAPR159,May 22 2010,1
TAPR159,May 25 2001,1
TAPR159,May 25 2004,1
TAPR159,May 25 2018,1
TAPR159,May 30 2002,1
TAPR159,May 19 2005,2
TAPR159,May 20 2006,2
TAPR159,May 25 2001,2
TAPR159,May 25 2004,2
TAPR159,May 30 2002,2
TAPR159,May 19 2005,3
TAPR159,May 20 2006,3
TAPR159,May 25 2001,3
TAPR159,May 25 2004,3
TAPR159,May 30 2002,3
TAPR159,May 19 2005,4
TAPR159,May 20 2006,4
TAPR159,May 25 2001,4
TAPR159,May 25 2004,4
TAPR159,May 30 2002,4
TAPR16,Jun  3 2002,1
TAPR16,Jun  5 2001,1
TAPR16,May 19 2014,1
TAPR16,May 21 2010,1
TAPR16,May 25 2004,1
TAPR16,May 26 2018,1
TAPR16,Jun  3 2002,2
TAPR16,Jun  5 2001,2
TAPR16,May 25 2004,2
TAPR16,Jun  3 2002,3
TAPR16,Jun  5 2001,3
TAPR16,May 25 2004,3
TAPR16,Jun  3 2002,4
TAPR16,Jun  5 2001,4
TAPR16,May 25 2004,4
TAPR160,Jun  4 2008,1
TAPR160,May 19 2005,1
TAPR160,May 19 2014,1
TAPR160,May 20 2006,1
TAPR160,May 21 2007,1
TAPR160,May 22 2010,1
TAPR160,May 24 2001,1
TAPR160,May 25 2004,1
TAPR160,May 25 2018,1
TAPR160,May 30 2002,1
TAPR160,May 19 2005,2
TAPR160,May 20 2006,2
TAPR160,May 24 2001,2
TAPR160,May 25 2004,2
TAPR160,May 30 2002,2
TAPR160,May 19 2005,3
TAPR160,May 20 2006,3
TAPR160,May 24 2001,3
TAPR160,May 25 2004,3
TAPR160,May 30 2002,3
TAPR160,May 19 2005,4
TAPR160,May 20 2006,4
TAPR160,May 24 2001,4
TAPR160,May 25 2004,4
TAPR160,May 30 2002,4
TAPR161,Jun  4 2008,1
TAPR161,May 19 2005,1
TAPR161,May 20 2006,1
TAPR161,May 20 2014,1
TAPR161,May 21 2007,1
TAPR161,May 22 2010,1
TAPR161,May 24 2001,1
TAPR161,May 25 2004,1
TAPR161,May 25 2018,1
TAPR161,May 29 2002,1
TAPR161,May 19 2005,2
TAPR161,May 20 2006,2
TAPR161,May 24 2001,2
TAPR161,May 25 2004,2
TAPR161,May 29 2002,2
TAPR161,May 19 2005,3
TAPR161,May 20 2006,3
TAPR161,May 24 2001,3
TAPR161,May 25 2004,3
TAPR161,May 29 2002,3
TAPR161,May 19 2005,4
TAPR161,May 20 2006,4
TAPR161,May 24 2001,4
TAPR161,May 25 2004,4
TAPR161,May 29 2002,4
TAPR162,Jun  4 2008,1
TAPR162,May 19 2005,1
TAPR162,May 20 2014,1
TAPR162,May 21 2007,1
TAPR162,May 22 2006,1
TAPR162,May 22 2010,1
TAPR162,May 24 2001,1
TAPR162,May 25 2004,1
TAPR162,May 25 2018,1
TAPR162,May 30 2002,1
TAPR162,May 19 2005,2
TAPR162,May 22 2006,2
TAPR162,May 24 2001,2
TAPR162,May 25 2004,2
TAPR162,May 30 2002,2
TAPR162,May 19 2005,3
TAPR162,May 22 2006,3
TAPR162,May 24 2001,3
TAPR162,May 25 2004,3
TAPR162,May 30 2002,3
TAPR162,May 19 2005,4
TAPR162,May 22 2006,4
TAPR162,May 24 2001,4
TAPR162,May 25 2004,4
TAPR162,May 30 2002,4
TAPR163,Jun  3 2002,1
TAPR163,Jun  4 2008,1
TAPR163,May 19 2005,1
TAPR163,May 20 2014,1
TAPR163,May 21 2007,1
TAPR163,May 22 2006,1
TAPR163,May 22 2010,1
TAPR163,May 24 2001,1
TAPR163,May 25 2004,1
TAPR163,May 25 2018,1
TAPR163,Jun  3 2002,2
TAPR163,May 19 2005,2
TAPR163,May 22 2006,2
TAPR163,May 24 2001,2
TAPR163,May 25 2004,2
TAPR163,Jun  3 2002,3
TAPR163,May 19 2005,3
TAPR163,May 22 2006,3
TAPR163,May 24 2001,3
TAPR163,May 25 2004,3
TAPR163,Jun  3 2002,4
TAPR163,May 19 2005,4
TAPR163,May 22 2006,4
TAPR163,May 24 2001,4
TAPR163,May 25 2004,4
TAPR164,Jun  1 2002,1
TAPR164,Jun  5 2008,1
TAPR164,Jun  7 2001,1
TAPR164,May 17 2005,1
TAPR164,May 17 2007,1
TAPR164,May 17 2014,1
TAPR164,May 18 2006,1
TAPR164,May 22 2018,1
TAPR164,May 23 2010,1
TAPR164,Jun  1 2002,2
TAPR164,Jun  7 2001,2
TAPR164,May 17 2005,2
TAPR164,May 18 2006,2
TAPR164,Jun  1 2002,3
TAPR164,Jun  7 2001,3
TAPR164,May 17 2005,3
TAPR164,May 18 2006,3
TAPR164,Jun  1 2002,4
TAPR164,Jun  7 2001,4
TAPR164,May 17 2005,4
TAPR164,May 18 2006,4
TAPR165,Jun  1 2002,1
TAPR165,Jun  5 2008,1
TAPR165,Jun  7 2001,1
TAPR165,May 17 2007,1
TAPR165,May 17 2014,1
TAPR165,May 18 2006,1
TAPR165,May 20 2005,1
TAPR165,May 22 2018,1
TAPR165,May 23 2010,1
TAPR165,Jun  1 2002,2
TAPR165,Jun  7 2001,2
TAPR165,May 18 2006,2
TAPR165,May 20 2005,2
TAPR165,Jun  1 2002,3
TAPR165,Jun  7 2001,3
TAPR165,May 18 2006,3
TAPR165,May 20 2005,3
TAPR165,Jun  1 2002,4
TAPR165,Jun  7 2001,4
TAPR165,May 18 2006,4
TAPR165,May 20 2005,4
TAPR166,Jun  1 2002,1
TAPR166,Jun  5 2008,1
TAPR166,Jun  7 2001,1
TAPR166,May 17 2007,1
TAPR166,May 17 2014,1
TAPR166,May 18 2006,1
TAPR166,May 20 2005,1
TAPR166,May 22 2018,1
TAPR166,May 23 2010,1
TAPR166,May 24 2004,1
TAPR166,Jun  1 2002,2
TAPR166,Jun  7 2001,2
TAPR166,May 18 2006,2
TAPR166,May 20 2005,2
TAPR166,May 24 2004,2
TAPR166,Jun  1 2002,3
TAPR166,Jun  7 2001,3
TAPR166,May 18 2006,3
TAPR166,May 20 2005,3
TAPR166,May 24 2004,3
TAPR166,Jun  1 2002,4
TAPR166,Jun  7 2001,4
TAPR166,May 18 2006,4
TAPR166,May 20 2005,4
TAPR166,May 24 2004,4
TAPR167,Jun  1 2002,1
TAPR167,Jun  5 2008,1
TAPR167,Jun  7 2001,1
TAPR167,May 17 2007,1
TAPR167,May 17 2014,1
TAPR167,May 18 2006,1
TAPR167,May 20 2005,1
TAPR167,May 22 2018,1
TAPR167,May 24 2004,1
TAPR167,May 24 2010,1
TAPR167,Jun  1 2002,2
TAPR167,Jun  7 2001,2
TAPR167,May 18 2006,2
TAPR167,May 20 2005,2
TAPR167,May 24 2004,2
TAPR167,Jun  1 2002,3
TAPR167,Jun  7 2001,3
TAPR167,May 18 2006,3
TAPR167,May 20 2005,3
TAPR167,May 24 2004,3
TAPR167,Jun  1 2002,4
TAPR167,Jun  7 2001,4
TAPR167,May 18 2006,4
TAPR167,May 20 2005,4
TAPR167,May 24 2004,4
TAPR168,Jun  1 2002,1
TAPR168,Jun  5 2008,1
TAPR168,Jun  7 2001,1
TAPR168,May 17 2014,1
TAPR168,May 18 2006,1
TAPR168,May 20 2005,1
TAPR168,May 22 2007,1
TAPR168,May 22 2018,1
TAPR168,May 24 2004,1
TAPR168,May 24 2010,1
TAPR168,Jun  1 2002,2
TAPR168,Jun  7 2001,2
TAPR168,May 18 2006,2
TAPR168,May 20 2005,2
TAPR168,May 24 2004,2
TAPR168,Jun  1 2002,3
TAPR168,Jun  7 2001,3
TAPR168,May 18 2006,3
TAPR168,May 20 2005,3
TAPR168,May 24 2004,3
TAPR168,Jun  1 2002,4
TAPR168,Jun  7 2001,4
TAPR168,May 18 2006,4
TAPR168,May 20 2005,4
TAPR168,May 24 2004,4
TAPR169,Jun  1 2002,1
TAPR169,Jun  5 2008,1
TAPR169,Jun  7 2001,1
TAPR169,May 17 2014,1
TAPR169,May 18 2006,1
TAPR169,May 20 2005,1
TAPR169,May 22 2007,1
TAPR169,May 22 2018,1
TAPR169,May 24 2010,1
TAPR169,May 26 2004,1
TAPR169,Jun  1 2002,2
TAPR169,Jun  7 2001,2
TAPR169,May 18 2006,2
TAPR169,May 20 2005,2
TAPR169,May 26 2004,2
TAPR169,Jun  1 2002,3
TAPR169,Jun  7 2001,3
TAPR169,May 18 2006,3
TAPR169,May 20 2005,3
TAPR169,May 26 2004,3
TAPR169,Jun  1 2002,4
TAPR169,Jun  7 2001,4
TAPR169,May 18 2006,4
TAPR169,May 20 2005,4
TAPR169,May 26 2004,4
TAPR17,Jun  3 2002,1
TAPR17,Jun  5 2001,1
TAPR17,May 19 2014,1
TAPR17,May 21 2010,1
TAPR17,May 25 2004,1
TAPR17,May 25 2018,1
TAPR17,Jun  3 2002,2
TAPR17,Jun  5 2001,2
TAPR17,May 25 2004,2
TAPR17,Jun  3 2002,3
TAPR17,Jun  5 2001,3
TAPR17,May 25 2004,3
TAPR17,Jun  3 2002,4
TAPR17,Jun  5 2001,4
TAPR17,May 25 2004,4
TAPR170,Jun  1 2002,1
TAPR170,Jun  5 2008,1
TAPR170,Jun  7 2001,1
TAPR170,May 17 2014,1
TAPR170,May 18 2006,1
TAPR170,May 20 2005,1
TAPR170,May 22 2007,1
TAPR170,May 22 2018,1
TAPR170,May 24 2010,1
TAPR170,May 26 2004,1
TAPR170,Jun  1 2002,2
TAPR170,Jun  7 2001,2
TAPR170,May 18 2006,2
TAPR170,May 20 2005,2
TAPR170,May 26 2004,2
TAPR170,Jun  1 2002,3
TAPR170,Jun  7 2001,3
TAPR170,May 18 2006,3
TAPR170,May 20 2005,3
TAPR170,May 26 2004,3
TAPR170,Jun  1 2002,4
TAPR170,Jun  7 2001,4
TAPR170,May 18 2006,4
TAPR170,May 20 2005,4
TAPR170,May 26 2004,4
TAPR171,Jun  1 2002,1
TAPR171,Jun  5 2008,1
TAPR171,Jun  7 2001,1
TAPR171,May 17 2014,1
TAPR171,May 18 2006,1
TAPR171,May 20 2005,1
TAPR171,May 21 2018,1
TAPR171,May 22 2007,1
TAPR171,May 24 2010,1
TAPR171,May 27 2004,1
TAPR171,Jun  1 2002,2
TAPR171,Jun  7 2001,2
TAPR171,May 18 2006,2
TAPR171,May 20 2005,2
TAPR171,May 27 2004,2
TAPR171,Jun  1 2002,3
TAPR171,Jun  7 2001,3
TAPR171,May 18 2006,3
TAPR171,May 20 2005,3
TAPR171,May 27 2004,3
TAPR171,Jun  1 2002,4
TAPR171,Jun  7 2001,4
TAPR171,May 18 2006,4
TAPR171,May 20 2005,4
TAPR171,May 27 2004,4
TAPR172,Jun  5 2008,1
TAPR172,Jun  7 2001,1
TAPR172,May 17 2014,1
TAPR172,May 18 2006,1
TAPR172,May 18 2007,1
TAPR172,May 20 2005,1
TAPR172,May 21 2018,1
TAPR172,May 24 2010,1
TAPR172,May 27 2004,1
TAPR172,May 31 2002,1
TAPR172,Jun  7 2001,2
TAPR172,May 18 2006,2
TAPR172,May 20 2005,2
TAPR172,May 27 2004,2
TAPR172,May 31 2002,2
TAPR172,Jun  7 2001,3
TAPR172,May 18 2006,3
TAPR172,May 20 2005,3
TAPR172,May 27 2004,3
TAPR172,May 31 2002,3
TAPR172,Jun  7 2001,4
TAPR172,May 18 2006,4
TAPR172,May 20 2005,4
TAPR172,May 27 2004,4
TAPR172,May 31 2002,4
TAPR173,Jun  5 2008,1
TAPR173,Jun  9 2001,1
TAPR173,May 17 2014,1
TAPR173,May 18 2006,1
TAPR173,May 18 2007,1
TAPR173,May 20 2005,1
TAPR173,May 21 2018,1
TAPR173,May 24 2010,1
TAPR173,May 27 2004,1
TAPR173,May 31 2002,1
TAPR173,Jun  9 2001,2
TAPR173,May 18 2006,2
TAPR173,May 20 2005,2
TAPR173,May 27 2004,2
TAPR173,May 31 2002,2
TAPR173,Jun  9 2001,3
TAPR173,May 18 2006,3
TAPR173,May 20 2005,3
TAPR173,May 27 2004,3
TAPR173,May 31 2002,3
TAPR173,Jun  9 2001,4
TAPR173,May 18 2006,4
TAPR173,May 20 2005,4
TAPR173,May 27 2004,4
TAPR173,May 31 2002,4
TAPR174,Jun  5 2008,1
TAPR174,Jun  9 2001,1
TAPR174,May 13 2004,1
TAPR174,May 15 2010,1
TAPR174,May 17 2014,1
TAPR174,May 18 2007,1
TAPR174,May 20 2005,1
TAPR174,May 21 2018,1
TAPR174,May 22 2006,1
TAPR174,May 31 2002,1
TAPR174,Jun  9 2001,2
TAPR174,May 13 2004,2
TAPR174,May 20 2005,2
TAPR174,May 22 2006,2
TAPR174,May 31 2002,2
TAPR174,Jun  9 2001,3
TAPR174,May 13 2004,3
TAPR174,May 20 2005,3
TAPR174,May 22 2006,3
TAPR174,May 31 2002,3
TAPR174,Jun  9 2001,4
TAPR174,May 13 2004,4
TAPR174,May 20 2005,4
TAPR174,May 22 2006,4
TAPR174,May 31 2002,4
TAPR175,Jun  5 2008,1
TAPR175,Jun  8 2001,1
TAPR175,May 13 2004,1
TAPR175,May 15 2010,1
TAPR175,May 17 2014,1
TAPR175,May 18 2005,1
TAPR175,May 18 2007,1
TAPR175,May 22 2006,1
TAPR175,May 22 2018,1
TAPR175,May 31 2002,1
TAPR175,Jun  8 2001,2
TAPR175,May 13 2004,2
TAPR175,May 18 2005,2
TAPR175,May 22 2006,2
TAPR175,May 31 2002,2
TAPR175,Jun  8 2001,3
TAPR175,May 13 2004,3
TAPR175,May 18 2005,3
TAPR175,May 22 2006,3
TAPR175,May 31 2002,3
TAPR175,Jun  8 2001,4
TAPR175,May 13 2004,4
TAPR175,May 18 2005,4
TAPR175,May 22 2006,4
TAPR175,May 31 2002,4
TAPR176,Jun  4 2008,1
TAPR176,May 19 2005,1
TAPR176,May 20 2006,1
TAPR176,May 20 2014,1
TAPR176,May 21 2007,1
TAPR176,May 22 2010,1
TAPR176,May 25 2001,1
TAPR176,May 25 2004,1
TAPR176,May 25 2018,1
TAPR176,May 30 2002,1
TAPR176,May 19 2005,2
TAPR176,May 20 2006,2
TAPR176,May 25 2001,2
TAPR176,May 25 2004,2
TAPR176,May 30 2002,2
TAPR176,May 19 2005,3
TAPR176,May 20 2006,3
TAPR176,May 25 2001,3
TAPR176,May 25 2004,3
TAPR176,May 30 2002,3
TAPR176,May 19 2005,4
TAPR176,May 20 2006,4
TAPR176,May 25 2001,4
TAPR176,May 25 2004,4
TAPR176,May 30 2002,4
TAPR177,May 20 2014,1
TAPR177,May 22 2006,1
TAPR177,May 22 2010,1
TAPR177,May 25 2018,1
TAPR177,May 30 2002,1
TAPR177,May 22 2006,2
TAPR177,May 30 2002,2
TAPR177,May 22 2006,3
TAPR177,May 30 2002,3
TAPR177,May 22 2006,4
TAPR177,May 30 2002,4
TAPR178,Jun  4 2008,1
TAPR178,May 19 2005,1
